id,category_name,activity_title,activity_id,longitude,latitude,date,image,comment,gender,age_range,disability,dim_biensoc_25a,dim_biensoc_25b,dim_biensoc_25c,dim_biensoc_25d,dim_biensoc_25e,dim_biensoc_25f,dim_biensoc_25g,dim_biensoc_22a,dim_biensoc_22b,dim_biensoc_22c,dim_biensoc_22d,dim_biensoc_22e,dim_biensoc_22f,dim_biensoc_22g,dim_biensoc_26a,dim_biensoc_26b,dim_biensoc_26c,dim_biensoc_26d,dim_biensoc_26e,dim_biensoc_26f,dim_biensoc_26g,dim_biensoc_27a,dim_biensoc_27b,dim_biensoc_27c,dim_biensoc_27d,dim_biensoc_27e,dim_biensoc_27f,dim_biensoc_27g,dim_biensoc_24a,dim_biensoc_24b,dim_biensoc_24c,dim_biensoc_24d,dim_biensoc_24e,dim_biensoc_24f,dim_biensoc_24g,dim_biensoc_24h,dim_medamb_18a,dim_medamb_18b,dim_medamb_18c,dim_medamb_18d,dim_medamb_18e,dim_medamb_18f,dim_medamb_18g,dim_medamb_18h,dim_medamb_18j,dim_medamb_21a,dim_medamb_21b,dim_medamb_21c,dim_medamb_21d,dim_medamb_21e,dim_medamb_21f,dim_medamb_21g,dim_medamb_21h,dim_medamb_21i,dim_medamb_21k,dim_medamb_20a,dim_medamb_20b,dim_medamb_20c,dim_medamb_20d,dim_medamb_20e,dim_medamb_20g,dim_medamb_15a,dim_medamb_15b,dim_medamb_15c,dim_medamb_16a,dim_medamb_16b,dim_medamb_16c,dim_medamb_16d,dim_medamb_16e,dim_medamb_16f,dim_medamb_16h,dim_enturb_9a,dim_enturb_9b,dim_enturb_9c,dim_enturb_9d,dim_enturb_9e,dim_enturb_9f,dim_enturb_9g,dim_enturb_9h,dim_enturb_9i,dim_enturb_9o,dim_enturb_9j,dim_enturb_9k,dim_enturb_9l,dim_enturb_9m,dim_enturb_9n,Otro,dim_enturb_11b,dim_enturb_11a,dim_enturb_11c,dim_enturb_6a,dim_enturb_6b,dim_enturb_6c,dim_enturb_10a,dim_enturb_10b,dim_enturb_10c,dim_enturb_10d,dim_enturb_10e,dim_enturb_10f,dim_enturb_10h,dim_enturb_2c,dim_enturb_2a,dim_enturb_2b,dim_enturb_2d,dim_enturb_2e,dim_enturb_12a,dim_enturb_12b,dim_enturb_12c,dim_enturb_12d,dim_enturb_12e,dim_enturb_12f,dim_enturb_12g,dim_enturb_12v,dim_enturb_12h,dim_enturb_12i,dim_enturb_12j,dim_enturb_12k,dim_enturb_12l,dim_enturb_12m,dim_enturb_12n,dim_enturb_12o,dim_enturb_12p,dim_enturb_12q,dim_enturb_12s,dim_enturb_3f,dim_enturb_3a,dim_enturb_3b,dim_enturb_3c,dim_enturb_3d,dim_enturb_3e,dim_enturb_3g,dim_enturb_3h,dim_enturb_3i,dim_enturb_3j,dim_enturb_3k,dim_enturb_3l,dim_enturb_3m,dim_enturb_3n,dim_enturb_4a,dim_enturb_4b,dim_otra_1a,dim_riesdes_33a,dim_riesdes_33b,dim_riesdes_30a,dim_riesdes_30b,dim_riesdes_30c,dim_riesdes_30d,dim_riesdes_30e,dim_riesdes_30f,dim_riesdes_30g,dim_riesdes_31a,dim_riesdes_31b,dim_riesdes_31c,dim_riesdes_31d,dim_riesdes_31e,dim_riesdes_31f,dim_riesdes_31g,dim_riesdes_32a,dim_riesdes_32b,dim_riesdes_32c,dim_riesdes_32d,dim_riesdes_32e,dim_riesdes_32f,dim_riesdes_32g,dim_riesdes_28a,dim_riesdes_28b,dim_riesdes_28c,dim_riesdes_28d,dim_riesdes_28e,dim_riesdes_28f,dim_riesdes_28g,dim_riesdes_29a,dim_riesdes_29b,dim_riesdes_29c,dim_riesdes_29d,dim_riesdes_29e,dim_riesdes_29f,dim_riesdes_29g
702,Entorno urbano,Banquetas y caminos,116,-110.92453433772165,29.089490426319543,2023-12-15 00:29:53.386717+00:00,images/7fe8804c-4fd4-44df-a0ff-21129c54262b.jpg,,HOMBRE,36_45,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,GRAVE,GRAVE,MODERADO,GRAVE,LEVE,MODERADO,MODERADO,GRAVE,GRAVE,GRAVE,MODERADO,MODERADO,GRAVE,GRAVE,no hay pavimento y hay mucho acumulamiento de basura ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,Calidad medioambiental,Puntos de acumulación de basura,115,-110.92601026463987,29.089651692006846,2023-12-15 00:29:53.386648+00:00,images/6087c8f2-3460-453c-ae99-d1112294eecc.jpg,,HOMBRE,36_45,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACUMULACION_BASURA,GRAVE,MODERADO,GRAVE,MODERADO,MODERADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,Entorno urbano,Espacios públicos y áreas verdes,123,-110.92601026463987,29.089651692006846,2023-12-15 00:29:53.386565+00:00,images/c0abdcec-fd31-4b95-b78e-d36c40c71b0d.jpg,,HOMBRE,36_45,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARQUE,MALO,BUENO,REGULAR,NO_HAY,NO_HAY,MALO,MALO,BUENO,REGULAR,NO_HAY,NO_HAY,REGULAR,REGULAR,REGULAR,REGULAR,NO_HAY,REGULAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,Entorno urbano,Ciclovías y biciestacionamientos (POTENCIALES) ⭐️⭐️,119,-110.92807089833617,29.09065181015977,2023-12-15 00:29:48.557928+00:00,,proyecto ciclovia privado desde la victoria,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CICLOVIA,HAY_MUCHOS_CICLCISTAS MEJORAR_SEGURIDAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,Entorno urbano,Ciclovías y biciestacionamientos (POTENCIALES) ⭐️⭐️,119,-110.92164075975538,29.096081931700375,2023-12-15 00:29:48.557825+00:00,,Proyecto de ciclo vía empresa privada,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CICLOVIA,OTRAS HAY_MUCHOS_CICLCISTAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,Bienestar Socioeconómico,Actividades culturales,103,-110.92619099999644,29.08975216479884,2023-12-15 00:29:48.557716+00:00,images/2744e5ce-6600-4b06-bff6-13b9f38ed3d1.jpg,"los vecinos hacen todo, organizan, limpian y dan mantenimiento",MUJER,56_65,NINGUNA,ACTIVIDADES_INFANCIA,,BUENO,BUENO,BUENO,REGULAR,BUENO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,Entorno urbano,Banquetas y cruces peatonales (POTENCIALES) ⭐️⭐️,117,-110.92596589999701,29.09104296474765,2023-12-15 00:29:48.557578+00:00,images/cab68d69-0096-4865-8d4c-a68178592914.jpg,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEJORAR_SEGURIDAD,CRUCE_PEATONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,Bienestar Socioeconómico,Actividades de comercio local,104,-110.92666618061142,29.090753542383688,2023-12-15 00:29:48.557407+00:00,images/cd8b94ac-57d2-40ad-97a7-9a0c5aa77115.jpg,,MUJER,56_65,NINGUNA,,,,,,,,OTRO,ahi una señora de la 3era edad ella vende comida ,BUENO,BUENO,BUENO,BUENO,BUENO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,Riesgo de desastres,Espacios de contingencia frente a catástrofes,128,-110.92568739999732,29.09154316472155,2023-12-15 00:29:48.557197+00:00,images/a5b832ed-768b-4c17-a8ac-f742942be9e8.jpg,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTRO,"no puede puede pasar hambulancia, ni carros en emergencias, ahí personas mayores de edad ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,Bienestar Socioeconómico,Actividades de comercio local,104,-110.9254766000014,29.091626264726806,2023-12-15 00:29:48.557016+00:00,images/8ea2c69a-7584-47c8-9480-b18ffc6b0429.jpg,,MUJER,56_65,NINGUNA,,,,,,,,EVENTO_PROMOCION,,BUENO,REGULAR,REGULAR,REGULAR,BUENO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,Entorno urbano,Banquetas y caminos,116,-110.92485580000965,29.09188746470373,2023-12-15 00:29:48.556853+00:00,images/da9d25cd-c03e-4308-89ff-ee707e531946.jpg,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI,MODERADO,MODERADO,MODERADO,MODERADO,GRAVE,MODERADO,MODERADO,GRAVE,GRAVE,MODERADO,MODERADO,MODERADO,MODERADO,MODERADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,Entorno urbano,Paradas de transporte público (POTENCIALES) ⭐️⭐️,125,-110.92450210001047,29.092075164708795,2023-12-15 00:29:48.556757+00:00,images/93a5c2d5-80da-4d1c-9b45-3c9187b4a706.jpg,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTRO,no existe una estructura que especifique es es la parada del camión 🚚 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,Otra,Mapeo libre,127,-110.92415240000082,29.092001064705833,2023-12-15 00:29:48.556687+00:00,images/225cdb53-a941-4f0a-89ac-b8bfd3da7a41.jpg,es un problema ,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,problemas de drogadictos .. y robando aria verse de la presa ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,Calidad medioambiental,Puntos de acumulación de basura,115,-110.92404089999869,29.091740864721338,2023-12-15 00:29:48.556616+00:00,images/c915f9c7-6083-433c-8ae8-0865926581cc.jpg,es un baudero no se puede andar agusto de la basura que tienen,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACUMULACION_BASURA,GRAVE,MODERADO,GRAVE,GRAVE,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,Calidad medioambiental,Puntos de acumulación de basura,115,-110.92382870000256,29.09130036473534,2023-12-15 00:29:48.556545+00:00,images/bd0e0b38-7826-4fac-9dca-1f8c5ce98458.jpg,es lo que uno habla que nomas vienen a tirar basura a la presa ... ,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIRADERO_NO_OFICIAL,GRAVE,MODERADO,GRAVE,GRAVE,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,Entorno urbano,Espacios públicos y áreas verdes,123,-110.92381920000432,29.091285364732116,2023-12-15 00:29:48.556479+00:00,images/60ed98ad-dc0e-4943-a49e-8de1a31eb6b4.jpg,bordo de la presa invadido ,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTRO,REGULAR,REGULAR,NO_HAY,NO_HAY,NO_HAY,MALO,MALO,MALO,REGULAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,Riesgo de desastres,Espacios de contingencia frente a catástrofes,128,-110.92633999999376,29.089671664803447,2023-12-15 00:29:48.556397+00:00,images/3b6e7a93-3c72-48a4-ba0b-7716aec39fb4.jpg,esta era una pasada a las amapolas y no ahí porque esta invadido ,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTRO,no hay pasada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,Calidad medioambiental,Contaminación del aire,109,-110.92605153090224,29.090105865716154,2023-12-15 00:28:41.391321+00:00,images/b63285ae-f855-4e27-9604-1fb004dd92d0.jpg,mal olor por drenaje abierto h acumulación de agua,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRAVE,,,,,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,Calidad medioambiental,Contaminación del aire,109,-110.92599873089713,29.0903317656786,2023-12-15 00:28:41.391213+00:00,images/0df1a563-2541-411a-a6fc-a9da03b8f5e8.jpg,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,Entorno urbano,Banquetas y caminos,116,-110.92570453090855,29.09055306567967,2023-12-15 00:28:41.391105+00:00,images/cebee688-f8d4-49e6-beb4-d6b52d1da356.jpg,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,GRAVE,GRAVE,GRAVE,GRAVE,GRAVE,GRAVE,GRAVE,GRAVE,GRAVE,GRAVE,GRAVE,GRAVE,GRAVE,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,Entorno urbano,"Edificios públicos, tiendas y lugares para la comunidad",122,-110.92589903089484,29.090919765628534,2023-12-15 00:28:41.390942+00:00,images/a4bbf4c2-8c7d-496b-b4da-2ba705a7fd28.jpg,antes tarjeta aquí se queda,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REGULAR,TIENDA_ABARROTES,,MALO,REGULAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,Entorno urbano,"Edificios públicos, tiendas y lugares para la comunidad",122,-110.92608053090203,29.09121646562202,2023-12-15 00:28:41.390836+00:00,images/45931c39-0eba-415b-8e33-e7e47f4c24cf.jpg,Programa aquí se queda Morena,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUENO,TIENDA_ABARROTES,,MALO,REGULAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,Riesgo de desastres,Riesgo antropogénico,130,-110.92565633090756,29.091579165585472,2023-12-15 00:28:41.390730+00:00,images/7823c071-bb6c-4f96-b671-5d9b4f77e5a6.jpg,Toma ilegal de electricidad del poste que perjudica a los vecinos,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUSTANCIAS_RESIDUOS,5_N,NINGUNO,GRAVE,NINGUNO,GRAVE,NINGUNO,,,,,,,,,,,,,,,,,,,,,
679,Entorno urbano,Banquetas y caminos,116,-110.92562813090217,29.09156266558435,2023-12-15 00:28:41.390626+00:00,images/0a46abe6-97aa-4112-9048-576730001f52.jpg,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI,,,,,GRAVE,MODERADO,,MODERADO,GRAVE,GRAVE,GRAVE,GRAVE,GRAVE,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,Entorno urbano,Banquetas y caminos,116,-110.92534273090706,29.091698765577853,2023-12-15 00:28:41.390517+00:00,images/4bc869b1-964d-4fb4-82d4-cdcd2ee69086.jpg,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI,,MODERADO,MODERADO,,GRAVE,MODERADO,MODERADO,MODERADO,GRAVE,,GRAVE,GRAVE,GRAVE,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,Entorno urbano,Banquetas y caminos,116,-110.92457473091244,29.092034965551996,2023-12-15 00:28:41.390397+00:00,images/0d3c832f-d181-49fa-9adf-91d58722fee9.jpg,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI,,,,,GRAVE,,,MODERADO,GRAVE,GRAVE,GRAVE,GRAVE,,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,Calidad medioambiental,Fuentes naturales de agua,111,-110.92283575435346,29.09147012041081,2023-12-15 00:28:41.390232+00:00,images/de10d3a9-5558-4ead-834a-a54d0d66866b.jpg,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTRO,presa,MODERADO,GRAVE,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,Calidad medioambiental,Puntos de acumulación de basura,115,-110.92400220735043,29.091726752205666,2023-12-15 00:28:41.390126+00:00,images/a7a91046-b4b4-4067-972e-9735de214c25.jpg,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIRADERO_NO_OFICIAL,MODERADO,LEVE,LEVE,GRAVE,,tiradero de escombros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,Calidad medioambiental,Puntos de acumulación de basura,115,-110.9237644309075,29.091389065607075,2023-12-15 00:28:41.390020+00:00,images/5c7e1d0b-ccfa-471c-8ba1-ef1f7f10d354.jpg,vertedero de basura ilegal al lado de la presa,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIRADERO_NO_OFICIAL,MODERADO,LEVE,LEVE,GRAVE,LEVE,llegan camiones a botar escombros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,Entorno urbano,Espacios públicos y áreas verdes,123,-110.9237644309075,29.091389065607075,2023-12-15 00:28:41.389914+00:00,images/92cb43a0-5415-48be-adce-39a2dfad8d71.jpg,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JARDIN,NO_HAY,BUENO,NO_HAY,NO_HAY,NO_HAY,NO_HAY,NO_HAY,NO_HAY,NO_HAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,Entorno urbano,Banquetas y caminos,116,-110.9230693048162,29.090997888691852,2023-12-15 00:28:41.389806+00:00,images/be232127-e343-4fd6-9da3-edeeacf16afa.jpg,camino a la amapolas blokeado,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,Entorno urbano,Ciclovías y biciestacionamientos (POTENCIALES) ⭐️⭐️,119,-110.92306930524842,29.089869265710767,2023-12-15 00:28:41.389700+00:00,images/c25da920-e436-4fa6-98df-3a269101ff19.jpg,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CALLE_PREFERENCIA,MEJORAR_SEGURIDAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,Calidad medioambiental,Contaminación del aire,109,-110.92490900525786,29.08959777925437,2023-12-15 00:28:41.389591+00:00,images/485ee678-2802-4315-ad37-3c4b73b8d429.jpg,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,Calidad medioambiental,Contaminación del aire,109,-110.92490083090465,29.08961206575021,2023-12-15 00:28:41.389453+00:00,images/3abdc652-c3da-4338-8312-003542023ec2.jpg,mal olor de drenaje,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,Entorno urbano,Banquetas y cruces peatonales (POTENCIALES) ⭐️⭐️,117,-110.92510333090478,29.089877965727062,2023-12-15 00:28:41.389330+00:00,images/d09de8bc-e16e-4423-aa98-864efc9b2d2b.jpg,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEJORAR_APARIENCIA,BANQUETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,Entorno urbano,Banquetas y caminos,116,-110.9250795309,29.08986906571878,2023-12-15 00:28:41.389189+00:00,images/02cba982-a699-4b05-80d5-8d4a2c1a0cc3.jpg,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
